subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
5 SITTING 0.278079457272727 -0.0163101377704545 -0.110432743765909 -0.972574143863636 -0.923135514318182 -0.926385355227273 0.820647308863636 0.2001178965 0.145378632838636 -0.967714770454545 -0.960039459772727 -0.950438789545455 0.0820632066136364 0.00762159275909091 -5.55991536363598e-06 -0.975391126363636 -0.9514253125 -0.974543905 -0.0417137813431818 -0.0842888363636364 0.0975497456136364 -0.967474079545455 -0.951272462954545 -0.940222945227273 -0.0915116645 -0.0441715978181818 -0.0558222919022727 -0.967485206818182 -0.975121729772727 -0.966749500909091 -0.941021950227273 -0.929200141136364 -0.941021950227273 -0.929200141136364 -0.969391043863636 -0.965271992954545 -0.929370695 -0.929121368409091 -0.9745887425 -0.970322768409091 -0.970688955454545 -0.934698154090909 -0.9483742075 -0.973603582045454 -0.922477449318182 -0.921163979545455 -0.0322142599886364 0.0860156423409091 0.0325200152613636 -0.975952920227273 -0.95284908 -0.970671841136364 -0.977022362045455 -0.953246360454545 -0.977079375 0.0909739212204545 -0.113865848131818 -0.0459512632795455 -0.959133483863636 -0.956003972272727 -0.93938852 -0.970404773863636 -0.949201888181818 -0.946374450681818 0.118820016581818 -0.155158487604545 0.0874828096256818 -0.941653627727273 -0.934030838409091 0.0696522540045455 -0.964119942045455 -0.965826283409091 0.246490388681818 -0.944301607727273 -0.931819264545454 -0.0118742664340909 -0.971594346136364 -0.970508143636364 0.0799837836627273
6 SITTING 0.260866896181818 -0.0127280187472727 -0.1080747398 -0.962134081218182 -0.915011209890909 -0.919216495636364 0.889048488181818 0.0936011781545455 0.0784402463712727 -0.949841833272727 -0.954811042 -0.951331955636364 0.0874549543090909 0.00315632422527273 -0.00266025559727273 -0.967525004 -0.936955523272727 -0.956637963272727 -0.0301027307321818 -0.0953329462550909 0.104787734254545 -0.955372108727273 -0.941744068181818 -0.936469622363636 -0.0976961651454546 -0.0402238396389091 -0.0495954916218182 -0.940224337090909 -0.960090391272727 -0.953815074363636 -0.934001733218182 -0.910001662909091 -0.934001733218182 -0.910001662909091 -0.957614563272727 -0.945906392181818 -0.922040285090909 -0.917925127090909 -0.958990717636364 -0.949551912363636 -0.961280743090909 -0.922333197818182 -0.931755833090909 -0.962927191332727 -0.916332241381818 -0.918421095454545 -0.0171906076109091 0.116082503274545 0.0774643840914545 -0.96871075 -0.939627560363636 -0.952118973636364 -0.969202482909091 -0.938372805636364 -0.959789705636364 0.088273114446 -0.139202070441818 -0.0861617453454546 -0.936996885636364 -0.941882038181818 -0.929665556181818 -0.961605153454545 -0.942226255272727 -0.945130345272727 0.139513933872727 -0.139508847096364 0.0540369885054545 -0.920851798545455 -0.918247954363636 0.119209497334545 -0.945401737818182 -0.945832023818182 0.176969531378182 -0.928163426727273 -0.925607127818182 0.0300331560090909 -0.951049414909091 -0.951145869636364 0.126416081998182
7 SITTING 0.25737044125 -0.0169677202829167 -0.122874390416667 -0.951629783125 -0.912306409375 -0.860493588729167 0.915990890416667 0.0231579440020833 0.101210284202083 -0.912532105104167 -0.949275899583333 -0.871156149375 0.0855281025833333 0.0246579140560417 0.0172151223214583 -0.979061971041667 -0.966268182708333 -0.968445222083333 -0.0445271771979167 -0.0454139269479167 0.04865926843125 -0.941765858541667 -0.946053289791667 -0.943966608333333 -0.0974215042416667 -0.0402040176458333 -0.0442064149583333 -0.972398910208333 -0.977383632916667 -0.982822412708333 -0.910755377291667 -0.8599578488125 -0.910755377291667 -0.8599578488125 -0.974396903125 -0.964092661041667 -0.890381064166667 -0.902850402291667 -0.980657857083333 -0.972029624583333 -0.953180497291667 -0.931388773541667 -0.90505366125 -0.95127801 -0.908388118125 -0.8497527075 -0.0325110757875 0.0121575309583333 -0.0893190923125 -0.978824756666667 -0.96582246875 -0.964052843958333 -0.981452582083333 -0.969424173125 -0.971616154583333 0.186210758258333 -0.0635634600604167 -0.053608480125 -0.937468781458333 -0.955141282916667 -0.948693950416667 -0.944000768333333 -0.942064252708333 -0.947661972916667 -0.0616989818708333 -0.279849477118958 0.00737474071666667 -0.8907409994375 -0.8665631820375 -0.0076864811875 -0.964855017708333 -0.962253517083333 0.193100312125 -0.930335801875 -0.903198129375 -0.122470841383333 -0.974141068541667 -0.971186453125 0.0752295787708333
8 SITTING 0.262985564130435 -0.0168159078434783 -0.104601957586957 -0.971894600217391 -0.951598194130435 -0.947066819130435 0.78816685326087 0.255435235543478 0.277629349217391 -0.950694443043478 -0.960886936521739 -0.943054019673913 0.0795568063478261 0.021185848345913 -0.00169669202869565 -0.98317181673913 -0.979642267826087 -0.982614538478261 -0.0453929480652174 -0.0852394706086956 0.0885868792391304 -0.983425827608696 -0.970471693043478 -0.955809889565217 -0.0903499168478261 -0.0418690081086956 -0.0523669395434783 -0.992661970869565 -0.986534450434783 -0.985151009347826 -0.956831096086956 -0.94061289673913 -0.956831096086956 -0.94061289673913 -0.985016048913044 -0.977095743478261 -0.924653062826087 -0.947467643478261 -0.990639269565217 -0.984096388913044 -0.975792710217391 -0.960179927391304 -0.965197307391304 -0.97053777326087 -0.950147321521739 -0.941730234347826 -0.164685622663043 0.110823492867391 0.043222627826087 -0.982884574565217 -0.978884510652174 -0.979826371956522 -0.985161562608696 -0.982257869782609 -0.98404369173913 0.215816335673913 0.0565899204021739 0.0226852319891304 -0.981453824565217 -0.974309361956522 -0.95935056673913 -0.984149039347826 -0.96881461673913 -0.958721124565217 0.106219815171739 -0.235878781469565 -0.056301813433913 -0.956868362391304 -0.941624515434783 0.118273041961739 -0.976912274565217 -0.976338501521739 0.308622142934783 -0.961874839347826 -0.947698365869565 -0.146616346 -0.984760715217391 -0.984033018695652 0.177621862826087
9 SITTING 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.94645197 -0.88585411242 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.9567775448 -0.9618894376 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 -0.9191882264 -0.9301768338 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 -0.9719274472 -0.9687388914 -0.8933617176 -0.8637564342 -0.8933617176 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.86761360746 -0.818001834824 -0.109383841734 -0.120093395898 -0.1317488734546 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9585229866 -0.9649413418 0.02039798558 -0.27190085077 -0.267665734806 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.910583361 -0.9341874784 -0.128144114548 -0.359739581712 -0.17324215306 -0.8977181972 -0.8691725114 -0.08061344386 -0.9530504408 -0.9493949814 0.0974700202614 -0.9344377378 -0.9064712292 -0.19597005159 -0.9683155878 -0.9659970148 0.031534866288
10 SITTING 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.966898520555556 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 -0.980756789814815 -0.988255803703704 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.984373304814815 -0.960445962037037 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.992584494814815 -0.990259813148148 -0.96075719962963 -0.939669591481481 -0.96075719962963 -0.939669591481481 -0.988054237592593 -0.985209856296296 -0.944202043703704 -0.963064577592593 -0.993707487592593 -0.991696196481481 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.912838063018519 -0.966121042592593 -0.0826140728898148 0.0279319737981482 0.23364402002912 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.982045591111111 -0.98911086 0.193449216333333 -0.0261859265331481 0.117530736503704 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.983579646666667 -0.962418559814815 0.214105020574074 0.0677252285555556 -0.084443595962963 -0.955281010740741 -0.941511952777778 0.221566081296296 -0.985900801111111 -0.983266741481482 0.324762092796296 -0.974459732592593 -0.962459956111111 0.00581337385185185 -0.992191529259259 -0.991409100925926 0.344008502777778
11 SITTING 0.28027457754717 -0.0174550349018868 -0.111152157471698 -0.980027070754717 -0.937543469811321 -0.966727322075472 0.834809577924528 0.236792208003774 0.18596865045283 -0.98565370754717 -0.967076609245283 -0.973950391698113 0.0758364177169811 0.0117965771837736 0.00654619911528302 -0.976296341320755 -0.963221075283019 -0.980725342075472 -0.037140943305283 -0.065937791509434 0.0868996803962264 -0.984218486226415 -0.978509632264151 -0.946158261320755 -0.0957602903207547 -0.040255067190566 -0.0522257549 -0.984649519433962 -0.985597940377358 -0.978496481886793 -0.965272884150943 -0.95386981754717 -0.965272884150943 -0.95386981754717 -0.976479641509434 -0.969458230943396 -0.945300313584906 -0.952322541320755 -0.98691211245283 -0.981029534528302 -0.977900118867924 -0.945781974150943 -0.9706615 -0.981029643018868 -0.937460531886792 -0.966722811698113 -0.0401648394301887 0.0943377672584906 0.240237342698113 -0.976528663396226 -0.963573000377358 -0.977936845283019 -0.978282213018868 -0.965514411320755 -0.98213880754717 0.141831538650943 -0.0615382248698113 0.0730706782132075 -0.979239099811321 -0.978407803396226 -0.949039070566038 -0.985984816226415 -0.978763276603774 -0.950354682264151 0.119475179147925 -0.102821662345283 -0.0552457680188679 -0.959934939622642 -0.957784750566038 0.206958516566038 -0.969883909811321 -0.967828073584906 0.19713526170566 -0.96427264 -0.953110454150943 -0.0380668580754717 -0.982708483773585 -0.979997115283019 0.135379658735849
12 SITTING 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.92858124 -0.939661889019608 0.926228975490196 0.0830509010823529 0.0885640696078431 -0.985203642352941 -0.963641979215686 -0.956208629607843 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.976494200784314 -0.964047461568627 -0.97911346627451 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.974425351960784 -0.960497127647059 -0.951552533137255 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.977329927254902 -0.979347830784314 -0.977138953921569 -0.952176621372549 -0.947517100196078 -0.952176621372549 -0.947517100196078 -0.974734489803922 -0.972745892745098 -0.941907240784314 -0.946769241568627 -0.980392337647059 -0.978260535882353 -0.97966614372549 -0.942768016862745 -0.954626628823529 -0.98399947745098 -0.926033975686275 -0.935916958235294 0.0326699716633333 0.00241516259019608 -0.0226159354313725 -0.977109887058824 -0.964236191372549 -0.975551564117647 -0.977980349019608 -0.966538919607843 -0.981408871764706 0.138129939916471 -0.098733235372549 -0.0568306535470588 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.976339901372549 -0.959040695686274 -0.954769877647059 -0.0625086985784314 -0.1941602972 -0.080845100272549 -0.955944253137255 -0.950647188823529 0.00487835794117647 -0.971715268627451 -0.972951443333333 0.255191492990196 -0.958511866666667 -0.948460978823529 -0.111982191447059 -0.97848445372549 -0.979256387058824 0.161268230154706
13 SITTING 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.938967741632653 -0.938641215510204 0.92557651244898 0.101769752489796 0.0757773858163265 -0.981379112653061 -0.951353064693878 -0.930979556938776 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.957690563673469 -0.937935738571429 -0.957690563673469 -0.937935738571429 -0.989497838979592 -0.988813098163265 -0.951142644081633 -0.963940591428571 -0.992604304489796 -0.991414934897959 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.00935147348163265 0.0253459476734694 0.154652093530612 -0.992678212653061 -0.983914101836735 -0.985261204693878 -0.99368217 -0.985908120408163 -0.988612100204082 0.264214260326531 -0.00193284292653061 0.0921106028122449 -0.983218202857143 -0.982456053877551 -0.968384415510204 -0.986714694081633 -0.97827070877551 -0.969451754693878 0.100550894587755 -0.106178686469388 0.013649216527551 -0.956901559653061 -0.938529931020408 0.150538936606122 -0.988348535306122 -0.988332303469388 0.360646362877551 -0.973258277755102 -0.96426809755102 0.00767543343469388 -0.991723741632653 -0.991219445918367 0.191102234
14 SITTING 0.24610221537037 -0.00902520150925926 -0.0969746187055556 -0.954856828407407 -0.91765824037037 -0.916256398444444 0.905827413833333 -0.0176240969814815 -0.0682024942962963 -0.93434672962963 -0.954687066111111 -0.932399722407407 0.0884970353888889 -0.00352515782144444 -0.0141585778651852 -0.97723794 -0.965800148518518 -0.97398034962963 -0.0325452062037037 -0.0801513636481481 0.101270122740741 -0.977073712592593 -0.954307916851852 -0.951270601481481 -0.0923848879259259 -0.0464070894314815 -0.0496621822777778 -0.986878667037037 -0.983221684814815 -0.980367662222222 -0.931537091296296 -0.901350372777778 -0.931537091296296 -0.901350372777778 -0.974077786296296 -0.969570743333333 -0.931335399259259 -0.941662326111111 -0.985711580925926 -0.982319383148148 -0.962054704444444 -0.933558505185185 -0.940188513888889 -0.952594760259259 -0.914859970555556 -0.91051438 -0.155019472924074 -0.0905443201277778 -0.0255607352092593 -0.978047567222222 -0.96719026 -0.97006117537037 -0.978447152037037 -0.966734735925926 -0.976570476296296 -0.00361272975555556 -0.238581685796296 -0.142268843314815 -0.973372071666667 -0.962675575185185 -0.953915243148148 -0.978276902037037 -0.950183465925926 -0.955068261666667 -0.0965691673162963 -0.340285703559259 -0.0777628313574074 -0.928595984092593 -0.904021402777778 0.00727911764444445 -0.96961265462963 -0.968783952592593 0.200539773451852 -0.957996298703704 -0.941780257777778 -0.160020299388889 -0.983524263888889 -0.981894747592593 0.0773337513014815
15 SITTING 0.283686977118644 -0.0165359384711864 -0.116690051254237 -0.983708956440678 -0.94420582559322 -0.954820833050847 0.851788285254237 0.231093777220339 0.00487252251627119 -0.977483626440678 -0.96809634661017 -0.964402613050848 0.0781925095423729 0.00626982693559322 0.000146751224508475 -0.98676150559322 -0.97457681440678 -0.984929229491525 -0.0323908143898305 -0.0751145988254237 0.100329650423729 -0.981404381355932 -0.970646031864407 -0.960601957627119 -0.094589281338983 -0.0397990555744068 -0.0559254918135593 -0.988028433559322 -0.98931599559322 -0.985446461864407 -0.962975839830508 -0.954427612881356 -0.962975839830508 -0.954427612881356 -0.983994196271186 -0.98197853779661 -0.950772951694915 -0.953416408305085 -0.990153920169492 -0.987061919830509 -0.983886521525424 -0.954121032033898 -0.968066908305085 -0.983785417457627 -0.942681910508475 -0.951136118813559 0.000359030028813558 0.0994315573627119 0.133668624276271 -0.986686141525424 -0.974346863728814 -0.982698342033898 -0.988066495423729 -0.976755850847458 -0.985724350169492 0.235458442257915 0.012593627 0.030894911679661 -0.978684960847458 -0.976227322711864 -0.962707150169491 -0.982325835254237 -0.967917418474576 -0.963632711355932 0.0925032096362712 -0.177149164759322 -0.00347534258305085 -0.962688370169491 -0.956723080508475 0.154063673137288 -0.982181679152542 -0.980479864915254 0.250856827933898 -0.967876095932203 -0.952741910338983 -0.0617667177423729 -0.98805508779661 -0.98645195779661 0.202295459008475
16 SITTING 0.278113359565217 -0.0112058736686957 -0.0938604296086957 -0.989904956231884 -0.954321825942029 -0.948321678695652 0.911188551594203 -0.0827523356811594 0.115629356133333 -0.987204836956522 -0.971010220869565 -0.956185359855072 0.0759615504927536 0.011049503067971 -0.00335382922985507 -0.99070172942029 -0.981782879710145 -0.983377337826087 -0.0432027873405797 -0.0670566635942029 0.0814676798289855 -0.980529703333333 -0.956144194202899 -0.959482719565217 -0.095777794057971 -0.042850975715942 -0.0595769063826087 -0.989177282028985 -0.99047124 -0.988442394927536 -0.966161134492754 -0.950666555072464 -0.966161134492754 -0.950666555072464 -0.987403443913043 -0.983659576376812 -0.941727335797101 -0.933932939855072 -0.992242873623188 -0.988079284782609 -0.989968667826087 -0.963790293043478 -0.965413575652174 -0.990052294492754 -0.952563577536232 -0.943948925217391 -0.0178497931391304 0.144077429844928 0.135492767507246 -0.990756053333333 -0.981719414637681 -0.981072452173913 -0.991482132753623 -0.983228705072464 -0.984246312463768 0.199843100704348 -0.0243700509318841 0.0114107620449275 -0.978089165507246 -0.965049403623188 -0.959693870144928 -0.981566668550725 -0.951929159130435 -0.96341540057971 0.131103253532609 -0.172357559936232 0.201239170231884 -0.964870194637681 -0.952064900144928 0.240321441637681 -0.983900053623188 -0.982380969130435 0.323130458550725 -0.951318093623188 -0.934797147246377 0.00438843665507246 -0.98916669884058 -0.987351564927536 0.229685775471014
17 SITTING 0.2737393361875 -0.01653806985 -0.115999978109375 -0.9875250125 -0.95695019640625 -0.96426215265625 0.91052994609375 0.016404902453125 -0.111549407117187 -0.97968953546875 -0.9657384303125 -0.95733351921875 0.078868195109375 0.0030942548353125 0.0052180490965625 -0.99185926203125 -0.98517221453125 -0.98888253984375 -0.0410232477375 -0.0747139970296875 0.09482758674375 -0.9863366940625 -0.98138197953125 -0.9775509971875 -0.096487091890625 -0.038926480734375 -0.05401509099375 -0.9918809915625 -0.99277601859375 -0.99215065875 -0.97017898515625 -0.9601903703125 -0.97017898515625 -0.9601903703125 -0.99016738828125 -0.988795885625 -0.96125671328125 -0.96856772625 -0.99393096609375 -0.99212633125 -0.988124305 -0.9648971153125 -0.9739402721875 -0.98736648296875 -0.9550904125 -0.961315600625 0.0197891405390625 0.137032141021875 0.176327499145313 -0.9919976046875 -0.98478921125 -0.98694515515625 -0.9924363065625 -0.98679892671875 -0.98943385578125 0.232393059642188 0.0962924628484375 0.09550341284375 -0.98406238625 -0.98435795140625 -0.97914337265625 -0.98708067515625 -0.9798957078125 -0.9791511278125 0.165305443935937 -0.164797702165625 0.125970358178125 -0.9683611978125 -0.961350715 0.123560307020312 -0.988627719375 -0.9878768403125 0.38836760909375 -0.97760508109375 -0.96831260875 -0.0242430154289063 -0.99265715953125 -0.991705639375 0.368046160165625
18 SITTING 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 0.0512363267736842 0.171289880184211 0.1714594817 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 0.234747570824561 0.00687195409298246 0.0437438879403509 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579 0.113674949989474 -0.150376356784211 0.1032033883 -0.984781467192982 -0.982226151578947 0.304581057473684 -0.990407075964912 -0.991044297894737 0.459090849721053 -0.986535242105263 -0.981252632807018 0.0492559518473684 -0.99480818754386 -0.994967621754386 0.329617466666667
19 SITTING 0.273822772328767 -0.0165196531424658 -0.107457874767123 -0.977362872191781 -0.952347655068493 -0.953165409452055 0.555468250273973 0.367078594520548 0.487954784246575 -0.971660292465753 -0.971943573561644 -0.962886837671233 0.0748709036178082 0.0164075670515068 0.00280956389254795 -0.986671574109589 -0.978241483287671 -0.986310477123288 -0.0262568921835616 -0.0537243593287671 0.0893033993510959 -0.982090032876712 -0.958946104931507 -0.966506662054795 -0.0985536550410959 -0.0418916879027397 -0.0576887069452055 -0.987982065068493 -0.987214443287671 -0.984817585479452 -0.963433024246575 -0.95191357109589 -0.963433024246575 -0.95191357109589 -0.986004810136986 -0.983207735205479 -0.940590163835616 -0.946810659452055 -0.989188236438356 -0.985276446575342 -0.979830391506849 -0.961546354109589 -0.966625440821918 -0.976361856164384 -0.950356104383562 -0.949105893287671 -0.304665680643836 0.000827185498767121 0.00315902065342466 -0.986377189726027 -0.978080886575342 -0.983496770136986 -0.988273513013699 -0.980089784657534 -0.987858892191781 0.108070254668493 -0.0765754722356164 0.0239566835362603 -0.978866484794521 -0.96750692630137 -0.968447008356164 -0.983140717260274 -0.954719159178082 -0.968920462328767 -0.022341816560274 -0.384759696383562 -0.134942423845205 -0.962900306849315 -0.952876199726027 -0.0542717553414247 -0.982866459863014 -0.982563839726027 0.263779640219178 -0.961331254931507 -0.946909242876712 -0.185499700847945 -0.986275778082192 -0.984816036575342 0.0935523443630137
20 SITTING 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515151 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.0618890358893939 -0.00500928635151515 0.00873886492424242 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.983565760757576 -0.972776577272727 -0.978458923030303 0.136601130674242 -0.124408290681364 -0.0831229746409091 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.978433538484848 -0.958015696363636 -0.949176822121212 -0.0327018882469697 -0.314720986151515 -0.144654837851515 -0.946913451666667 -0.942151231515152 0.0408663540363636 -0.971730462575758 -0.972597744242424 0.22971324275 -0.953399068181818 -0.943725755909091 -0.174980134954545 -0.976108353787879 -0.975226588333333 0.13363534380303
21 SITTING 0.278271628988235 -0.0147812273082353 -0.108948160917647 -0.988711097058824 -0.963852075176471 -0.950969877647059 0.916365942011765 0.0340319636117647 -0.0401244720705882 -0.986961151176471 -0.980884472235294 -0.953887092705882 0.0776941410588235 0.0130965400653082 -0.00404507647211765 -0.987591506 -0.974685222470588 -0.984359202470588 -0.0210537851176471 -0.0709220036258824 0.0839710515764706 -0.984428093764706 -0.973952410705882 -0.974213306588235 -0.0994547870352941 -0.0396098506729412 -0.0541426539411765 -0.987348818941176 -0.98748038 -0.986694559294118 -0.970592372823529 -0.963986963176471 -0.970592372823529 -0.963986963176471 -0.983653567647059 -0.983264332705882 -0.961401521176471 -0.967031081058824 -0.988389182 -0.987959683647059 -0.987670600470588 -0.964520016941177 -0.964855337529412 -0.989263915764706 -0.964975576 -0.947252896588235 0.0860328590752941 0.169700908141176 0.118256798947059 -0.987668306941176 -0.974933052352941 -0.981851465882353 -0.988686094823529 -0.976249731764706 -0.985473123647059 0.240207663776471 -0.0209211689752941 0.0142615767976471 -0.980567605529412 -0.977209720941177 -0.974089920235294 -0.985730736588235 -0.972379515764706 -0.976630237294118 0.0817050030435294 -0.160296228677647 0.0236586943247059 -0.968981732470588 -0.966647312235294 0.245386767987059 -0.981990403294118 -0.983877737411765 0.328780153048235 -0.974292480941176 -0.968073993176471 0.0453629324035294 -0.987858572823529 -0.988635095764706 0.249179419917176
22 SITTING 0.284868156258064 -0.0105169659967742 -0.114360597903226 -0.970755632258064 -0.926793767096774 -0.919790462903226 0.796872576612903 0.216784412064516 0.332076036677419 -0.956821440806452 -0.952137934291935 -0.931577191290323 0.0738649161290323 -0.00222656540725806 -0.00485163374419355 -0.980316883548387 -0.964285251290323 -0.97839737516129 -0.0390498884064516 -0.0833512208870968 0.0939490122016129 -0.978619764677419 -0.947698309354839 -0.942192510322581 -0.0960851435 -0.0400511496290323 -0.0579092370403226 -0.984472930322581 -0.979864778709677 -0.97971166516129 -0.93787816516129 -0.919870169887097 -0.93787816516129 -0.919870169887097 -0.979080773870968 -0.966560688548387 -0.935491837258065 -0.926662542903226 -0.985388411612903 -0.975493542580645 -0.972928595806452 -0.939745110806452 -0.948742531935484 -0.970076834032258 -0.925323482096774 -0.911484884677419 -0.175396634746774 -0.00182865212903226 -0.113743032419355 -0.979585236612903 -0.962876094516129 -0.974935555 -0.983074152419355 -0.968959610967742 -0.980567081451613 0.206181125574194 -0.0678672040322581 -0.0378479702048387 -0.97450260483871 -0.957653990806452 -0.944730679677419 -0.979962103225806 -0.943124612419355 -0.94683963 -0.0516725293208064 -0.284142548477419 -0.12162479346129 -0.942000895322581 -0.921790037274194 -0.0590231172633548 -0.967357213064516 -0.964455078548387 0.207078825522581 -0.947584522580645 -0.926737554193548 -0.175172799177419 -0.977072191129032 -0.975017139516129 0.0805369697258065
